start_time,stop_time
2020-06-30 19:10:39.000,2020-06-30 19:54:31.010
2020-06-08 01:09:40.000,2020-06-08 01:24:21.092
2020-06-08 16:32:47.000,2020-06-08 17:00:35.295
2020-06-09 03:58:05.000,2020-06-09 04:38:29.697
2020-06-07 18:21:38.000,2020-06-07 18:34:36.779
2020-06-15 08:16:42.000,2020-06-15 08:38:55.923
2020-06-14 11:59:26.000,2020-06-14 12:17:43.338
2020-06-29 17:17:26.000,2020-06-29 17:36:07.519
2020-06-02 12:54:32.000,2020-06-02 13:07:27.088
2020-06-01 04:46:32.000,2020-06-01 05:03:10.416
2020-06-18 07:39:42.000,2020-06-18 07:53:49.448
2020-06-24 23:52:25.000,2020-06-25 00:09:38.861
2020-06-16 04:21:29.000,2020-06-16 04:34:02.237
2020-06-02 22:38:39.000,2020-06-02 22:44:25.501
2020-06-21 15:51:13.000,2020-06-21 16:10:57.631
2020-06-22 15:44:55.000,2020-06-22 15:54:11.103
2020-06-25 16:57:05.000,2020-06-25 17:01:08.002
2020-06-18 03:26:11.000,2020-06-18 03:56:46.388
2020-06-23 00:02:11.000,2020-06-23 00:07:11.085
2020-06-12 22:03:13.000,2020-06-12 22:16:53.264
2020-06-13 15:59:50.000,2020-06-13 16:20:59.267
2020-06-06 22:44:21.000,2020-06-06 23:01:59.951
2020-06-10 21:20:57.000,2020-06-10 21:25:34.839
2020-06-06 03:56:52.000,2020-06-06 04:02:06.258
2020-06-10 21:27:38.000,2020-06-10 21:32:03.048
2020-06-09 02:34:20.000,2020-06-09 02:37:27.782
2020-06-23 00:07:46.000,2020-06-23 00:14:45.754
2020-06-07 04:07:15.000,2020-06-07 04:20:23.365
2020-06-15 01:24:26.000,2020-06-15 01:29:16.902
2020-06-17 09:46:41.000,2020-06-17 10:41:43.056
2020-06-04 19:00:05.000,2020-06-04 19:20:05.073
2020-06-07 07:53:18.000,2020-06-07 08:08:26.140
2020-06-23 21:14:47.000,2020-06-23 21:33:56.489
2020-06-02 16:35:45.000,2020-06-02 16:46:20.351
2020-06-23 03:26:31.000,2020-06-23 03:38:02.234
2020-06-02 14:41:02.000,2020-06-02 15:15:57.690
2020-06-06 23:46:27.000,2020-06-07 00:07:38.924
2020-06-13 13:47:02.000,2020-06-13 14:02:20.466
2020-06-08 03:12:47.000,2020-06-08 03:59:46.993
2020-06-18 23:16:28.000,2020-06-18 23:34:45.947
2020-06-16 18:39:50.000,2020-06-16 18:49:27.780
2020-06-23 11:36:16.000,2020-06-23 11:38:59.758
2020-06-12 08:01:49.000,2020-06-12 08:11:14.864
2020-06-26 04:45:01.000,2020-06-26 05:25:49.913
2020-06-07 01:50:56.000,2020-06-07 01:53:37.109
2020-06-06 19:40:18.000,2020-06-06 19:45:21.627
2020-06-29 21:18:45.000,2020-06-29 21:45:33.744
2020-06-30 07:48:07.000,2020-06-30 07:56:55.653
2020-06-15 23:35:32.000,2020-06-15 23:40:37.103
2020-06-11 04:19:48.000,2020-06-11 04:47:09.901
2020-06-25 11:44:03.000,2020-06-25 11:58:18.696
2020-06-21 22:29:39.000,2020-06-21 22:43:34.589
2020-06-21 07:47:58.000,2020-06-21 07:55:11.051
2020-06-06 13:38:53.000,2020-06-06 13:57:44.910
2020-06-20 10:57:09.000,2020-06-20 11:28:50.317
2020-06-30 18:12:42.000,2020-06-30 18:35:30.404
2020-06-01 07:13:13.000,2020-06-01 07:29:26.063
2020-06-08 09:20:09.000,2020-06-08 09:28:37.424
2020-06-26 11:34:49.000,2020-06-26 12:05:45.701
2020-06-02 01:49:41.000,2020-06-02 02:04:12.462
2020-06-21 10:39:28.000,2020-06-21 11:14:31.156
2020-06-27 02:13:06.000,2020-06-27 02:19:29.942
2020-06-06 04:36:13.000,2020-06-06 04:54:08.953
2020-06-15 00:21:47.000,2020-06-15 01:04:49.650
2020-06-12 04:26:23.000,2020-06-12 04:35:24.687
2020-06-02 21:12:03.000,2020-06-02 21:59:22.247
2020-06-30 17:52:39.000,2020-06-30 18:02:07.506
2020-06-10 19:25:12.000,2020-06-10 19:35:50.128
2020-06-15 02:43:24.000,2020-06-15 03:10:01.985
2020-06-24 15:02:30.000,2020-06-24 15:09:01.933
2020-06-12 04:23:28.000,2020-06-12 04:43:49.369
2020-06-24 22:34:03.000,2020-06-24 22:41:21.938
2020-06-03 13:09:55.000,2020-06-03 13:25:25.752
2020-06-17 11:40:13.000,2020-06-17 12:04:39.341
2020-06-03 10:58:34.000,2020-06-03 11:00:57.838
2020-06-04 12:37:18.000,2020-06-04 12:40:41.374
2020-06-08 19:20:18.000,2020-06-08 20:03:09.409
2020-06-20 00:22:28.000,2020-06-20 00:49:50.704
2020-06-14 23:52:30.000,2020-06-15 00:25:56.083
2020-06-27 13:35:12.000,2020-06-27 13:45:52.137
2020-06-12 10:44:14.000,2020-06-12 11:05:08.018
2020-06-23 21:46:26.000,2020-06-23 23:23:52.399
2020-06-10 06:43:48.000,2020-06-10 06:54:17.912
2020-06-02 07:49:07.000,2020-06-02 08:19:15.291
2020-06-21 23:00:12.000,2020-06-21 23:03:26.342
2020-06-26 19:07:52.000,2020-06-26 19:21:38.465
2020-06-12 16:53:57.000,2020-06-12 17:02:01.792
2020-06-01 09:19:48.000,2020-06-01 09:32:54.385
2020-06-01 17:50:02.000,2020-06-01 17:53:51.010
2020-06-05 08:48:23.000,2020-06-05 08:57:15.526
2020-06-09 15:38:08.000,2020-06-09 15:41:19.655
2020-06-17 11:58:49.000,2020-06-17 12:09:52.129
2020-06-24 07:45:38.000,2020-06-24 07:56:22.725
2020-06-07 11:54:32.000,2020-06-07 12:02:32.040
2020-06-03 07:12:22.000,2020-06-03 07:58:48.277
2020-06-29 20:22:25.000,2020-06-29 20:25:42.917
2020-06-21 08:37:49.000,2020-06-21 09:05:57.048
2020-06-17 07:02:42.000,2020-06-17 07:11:16.552
2020-06-03 11:32:55.000,2020-06-03 11:38:15.057
2020-06-23 19:17:02.000,2020-06-23 19:23:48.400
2020-06-08 02:14:12.000,2020-06-08 02:51:01.534
2020-06-15 09:51:28.000,2020-06-15 10:19:36.151
2020-06-13 03:57:28.000,2020-06-13 03:59:42.294
2020-06-15 06:51:34.000,2020-06-15 06:55:57.443
2020-06-16 12:34:29.000,2020-06-16 12:53:20.612
2020-06-04 00:44:47.000,2020-06-04 00:52:30.680
2020-06-04 19:53:10.000,2020-06-04 20:32:53.544
2020-06-20 02:53:26.000,2020-06-20 03:18:35.713
2020-06-20 19:45:37.000,2020-06-20 20:18:48.776
2020-06-02 06:25:30.000,2020-06-02 06:30:42.843
2020-06-24 13:23:10.000,2020-06-24 13:27:37.014
2020-06-20 06:33:42.000,2020-06-20 07:16:00.496
2020-06-28 07:25:54.000,2020-06-28 07:35:40.056
2020-06-05 15:08:04.000,2020-06-05 15:18:07.632
2020-06-13 05:09:53.000,2020-06-13 05:29:11.438
2020-06-11 18:13:16.000,2020-06-11 18:22:51.927
2020-06-11 05:17:48.000,2020-06-11 05:51:00.876
2020-06-12 05:36:38.000,2020-06-12 06:26:34.410
2020-06-11 01:16:29.000,2020-06-11 01:24:32.819
2020-06-19 14:56:27.000,2020-06-19 15:01:56.940
2020-06-30 16:10:08.000,2020-06-30 16:13:18.462
2020-06-27 10:11:22.000,2020-06-27 10:16:59.134
2020-06-07 01:57:26.000,2020-06-07 02:01:41.160
2020-06-27 11:28:17.000,2020-06-27 11:30:43.597
2020-06-03 23:17:33.000,2020-06-03 23:20:16.003
2020-06-21 11:17:36.000,2020-06-21 11:30:16.847
2020-06-16 09:07:34.000,2020-06-16 09:28:01.266
2020-06-04 05:28:50.000,2020-06-04 06:32:10.857
2020-06-14 04:31:49.000,2020-06-14 04:36:21.301
2020-06-12 05:34:54.000,2020-06-12 05:54:52.280
2020-06-24 08:29:32.000,2020-06-24 08:43:38.686
2020-06-16 19:22:30.000,2020-06-16 19:34:15.295
2020-06-07 04:33:02.000,2020-06-07 04:54:13.604
2020-06-29 09:28:56.000,2020-06-29 09:35:01.402
2020-06-29 23:52:08.000,2020-06-29 23:59:43.643
2020-06-07 12:16:30.000,2020-06-07 12:25:46.950
2020-06-24 12:47:09.000,2020-06-24 12:52:10.239
2020-06-16 16:44:20.000,2020-06-16 16:56:06.151
2020-06-24 18:42:59.000,2020-06-24 18:47:06.268
2020-06-11 23:52:14.000,2020-06-11 23:59:58.642
2020-06-10 13:07:31.000,2020-06-10 13:11:19.083
2020-06-30 02:19:50.000,2020-06-30 02:22:22.888
2020-06-25 20:06:21.000,2020-06-25 20:14:55.947
2020-06-29 00:36:19.000,2020-06-29 00:52:44.042
2020-06-07 12:34:27.000,2020-06-07 12:38:55.270
2020-06-21 01:55:38.000,2020-06-21 03:13:04.451
2020-06-10 12:25:00.000,2020-06-10 12:31:48.616
2020-06-15 11:01:37.000,2020-06-15 11:03:57.660
2020-06-28 14:43:48.000,2020-06-28 14:46:13.591
2020-06-01 10:14:21.000,2020-06-01 10:32:49.486
2020-06-27 20:10:22.000,2020-06-27 20:28:59.442
2020-06-27 11:02:48.000,2020-06-27 11:39:44.987
2020-06-25 13:39:31.000,2020-06-25 13:42:56.712
2020-06-16 10:09:09.000,2020-06-16 10:18:13.976
2020-06-01 05:48:32.000,2020-06-01 06:23:32.619
2020-06-21 04:31:10.000,2020-06-21 04:57:08.102
2020-06-15 03:20:49.000,2020-06-15 03:26:48.269
2020-06-21 02:51:17.000,2020-06-21 03:26:23.279
2020-06-05 16:44:39.000,2020-06-05 17:03:46.790
2020-06-30 07:31:31.000,2020-06-30 07:38:07.260
2020-06-18 22:21:38.000,2020-06-18 22:24:19.274
2020-06-28 01:52:11.000,2020-06-28 02:04:30.241
2020-06-02 17:16:23.000,2020-06-02 17:37:06.689
2020-06-15 07:53:35.000,2020-06-15 08:00:16.569
2020-06-23 09:00:43.000,2020-06-23 09:05:29.327
2020-06-09 02:26:54.000,2020-06-09 02:30:04.439
2020-06-23 18:25:29.000,2020-06-23 18:55:09.784
2020-06-20 09:39:11.000,2020-06-20 09:42:01.657
2020-06-15 18:04:41.000,2020-06-15 18:20:47.072
2020-06-16 20:20:18.000,2020-06-16 20:43:54.649
2020-06-11 10:19:09.000,2020-06-11 10:43:53.688
2020-06-08 08:21:29.000,2020-06-08 08:39:23.404
2020-06-15 18:32:13.000,2020-06-15 18:50:05.058
2020-06-03 18:18:58.000,2020-06-03 18:30:36.365
2020-06-18 09:34:42.000,2020-06-18 09:44:47.158
2020-06-12 15:58:49.000,2020-06-12 16:03:01.976
2020-06-27 13:54:15.000,2020-06-27 14:07:44.831
2020-06-10 01:27:29.000,2020-06-10 01:30:35.310
2020-06-15 11:43:49.000,2020-06-15 11:55:17.334
2020-06-29 08:32:17.000,2020-06-29 08:53:58.407
2020-06-27 10:14:16.000,2020-06-27 10:25:02.449
2020-06-23 02:11:33.000,2020-06-23 02:24:11.866
2020-06-02 18:35:15.000,2020-06-02 19:04:56.817
2020-06-01 12:45:15.000,2020-06-01 13:02:51.094
2020-06-15 12:46:57.000,2020-06-15 12:50:59.852
2020-06-06 14:20:39.000,2020-06-06 14:34:23.640
2020-06-10 07:16:51.000,2020-06-10 07:25:39.115
2020-06-04 20:55:45.000,2020-06-04 21:01:13.548
2020-06-01 21:59:06.000,2020-06-01 22:16:45.631
2020-06-26 19:40:55.000,2020-06-26 19:50:14.722
2020-06-14 15:08:36.000,2020-06-14 15:32:28.231
2020-06-14 22:30:44.000,2020-06-14 22:45:58.789
2020-06-22 07:08:44.000,2020-06-22 07:12:23.091
2020-06-17 02:49:19.000,2020-06-17 02:57:47.188
2020-06-26 16:43:57.000,2020-06-26 16:50:40.046
2020-06-07 02:05:24.000,2020-06-07 02:09:50.237
2020-06-30 07:19:18.000,2020-06-30 07:45:27.482
2020-06-17 05:44:18.000,2020-06-17 05:53:26.098
2020-06-20 21:32:39.000,2020-06-20 21:48:53.999
2020-06-14 18:37:09.000,2020-06-14 19:11:12.456
2020-06-16 09:53:59.000,2020-06-16 10:07:43.777
2020-06-08 00:41:46.000,2020-06-08 00:48:14.663
2020-06-12 08:49:19.000,2020-06-12 09:14:46.522
2020-06-20 17:22:23.000,2020-06-20 17:32:58.039
2020-06-15 01:48:14.000,2020-06-15 02:02:40.764
2020-06-22 07:06:34.000,2020-06-22 07:43:25.273
2020-06-05 06:51:42.000,2020-06-05 07:03:46.731
2020-06-17 20:48:38.000,2020-06-17 20:56:44.757
2020-06-19 16:34:25.000,2020-06-19 16:55:54.753
2020-06-19 06:47:47.000,2020-06-19 06:51:55.964
2020-06-18 13:44:42.000,2020-06-18 14:23:27.185
2020-06-24 07:07:32.000,2020-06-24 07:46:36.397
2020-06-11 14:14:52.000,2020-06-11 14:29:51.481
2020-06-01 21:05:56.000,2020-06-01 21:10:26.827
2020-06-06 20:24:47.000,2020-06-06 20:35:48.481
2020-06-22 13:56:12.000,2020-06-22 14:06:27.397
2020-06-04 22:46:40.000,2020-06-04 22:53:58.841
2020-06-09 12:50:45.000,2020-06-09 12:55:38.243
2020-06-06 03:43:44.000,2020-06-06 03:50:19.500
2020-06-12 11:42:35.000,2020-06-12 11:56:44.782
2020-06-05 17:52:30.000,2020-06-05 18:11:51.685
2020-06-15 23:16:12.000,2020-06-16 00:16:34.829
2020-06-15 09:20:59.000,2020-06-15 09:26:37.734
2020-06-28 08:55:57.000,2020-06-28 09:01:22.358
2020-06-30 23:20:03.000,2020-06-30 23:23:55.021
2020-06-13 04:20:14.000,2020-06-13 05:04:11.097
2020-06-25 01:22:56.000,2020-06-25 01:32:08.920
2020-06-25 18:13:45.000,2020-06-25 18:54:24.092
2020-06-06 07:59:01.000,2020-06-06 08:34:02.940
2020-06-14 00:08:09.000,2020-06-14 00:10:49.474
2020-06-28 02:28:43.000,2020-06-28 02:35:38.367
2020-06-29 08:18:22.000,2020-06-29 08:25:46.257
2020-06-28 16:46:20.000,2020-06-28 16:53:12.343
2020-06-21 05:02:03.000,2020-06-21 05:12:21.572
2020-06-24 04:53:35.000,2020-06-24 05:05:57.587
2020-06-14 20:07:09.000,2020-06-14 20:30:26.677
2020-06-23 16:43:17.000,2020-06-23 16:49:57.412
2020-06-13 20:37:13.000,2020-06-13 20:44:32.397
2020-06-05 20:44:56.000,2020-06-05 21:00:37.529
2020-06-10 05:43:49.000,2020-06-10 05:48:46.803
2020-06-04 16:40:00.000,2020-06-04 16:51:36.828
2020-06-04 08:10:01.000,2020-06-04 08:16:21.096
2020-06-04 03:16:55.000,2020-06-04 03:22:13.570
2020-06-30 21:08:47.000,2020-06-30 21:34:36.142
2020-06-06 07:45:43.000,2020-06-06 08:06:08.201
2020-06-14 02:20:26.000,2020-06-14 02:26:44.689
2020-06-27 11:27:19.000,2020-06-27 11:37:21.796
2020-06-19 15:34:22.000,2020-06-19 15:38:52.750
2020-06-21 20:16:40.000,2020-06-21 20:19:29.170
2020-06-10 03:51:02.000,2020-06-10 04:06:14.006
2020-06-19 05:17:25.000,2020-06-19 05:26:11.684
2020-06-11 19:30:57.000,2020-06-11 19:36:26.023
2020-06-16 18:47:46.000,2020-06-16 18:51:35.550
2020-06-06 22:50:18.000,2020-06-06 23:09:23.569
2020-06-26 06:52:52.000,2020-06-26 06:59:37.041
2020-06-29 05:36:29.000,2020-06-29 06:14:10.411
2020-06-29 18:11:06.000,2020-06-29 18:16:18.771
2020-06-06 05:28:56.000,2020-06-06 05:35:07.474
2020-06-13 02:56:29.000,2020-06-13 03:27:06.876
2020-06-17 18:52:39.000,2020-06-17 19:07:23.675
2020-06-27 17:12:56.000,2020-06-27 17:16:39.242
2020-06-20 13:01:49.000,2020-06-20 13:15:46.577
2020-06-18 23:43:49.000,2020-06-18 23:51:20.518
2020-06-22 12:07:01.000,2020-06-22 12:29:02.841
2020-06-09 22:19:41.000,2020-06-09 22:22:53.884
2020-06-30 22:01:50.000,2020-06-30 22:41:19.677
2020-06-02 05:41:45.000,2020-06-02 05:53:30.428
2020-06-13 08:29:16.000,2020-06-13 08:51:08.798
2020-06-04 22:35:21.000,2020-06-04 22:55:38.670
2020-06-03 05:14:55.000,2020-06-03 05:19:51.688
2020-06-17 22:24:57.000,2020-06-17 22:58:45.937
2020-06-25 17:39:33.000,2020-06-25 17:45:31.391
2020-06-03 12:30:31.000,2020-06-03 12:35:41.279
2020-06-28 19:21:20.000,2020-06-28 19:34:21.776
2020-06-18 22:57:41.000,2020-06-19 00:02:13.938
2020-06-19 19:15:36.000,2020-06-19 19:23:14.395
2020-06-08 08:52:05.000,2020-06-08 09:44:08.164
2020-06-14 03:18:53.000,2020-06-14 03:29:26.981
2020-06-22 17:43:29.000,2020-06-22 18:12:28.861
2020-06-27 09:40:03.000,2020-06-27 09:53:22.490
2020-06-14 03:52:05.000,2020-06-14 03:57:31.767
2020-06-17 01:42:17.000,2020-06-17 02:16:05.186
2020-06-07 18:21:24.000,2020-06-07 18:24:31.218
2020-06-22 06:21:42.000,2020-06-22 06:40:55.271
2020-06-25 11:50:13.000,2020-06-25 12:18:51.785
2020-06-13 18:45:09.000,2020-06-13 19:13:54.548
2020-06-08 04:57:44.000,2020-06-08 05:15:42.570
2020-06-15 02:47:32.000,2020-06-15 02:53:52.111
2020-06-29 17:15:03.000,2020-06-29 17:28:25.717
2020-06-03 02:39:25.000,2020-06-03 02:56:18.699
2020-06-15 06:35:30.000,2020-06-15 07:10:34.050
2020-06-11 13:05:18.000,2020-06-11 13:09:54.562
2020-06-24 22:24:45.000,2020-06-24 22:36:07.804
2020-06-17 19:24:20.000,2020-06-17 19:32:24.652
2020-06-20 22:26:37.000,2020-06-20 22:36:59.302
2020-06-12 11:48:00.000,2020-06-12 11:53:01.958
2020-06-10 23:01:34.000,2020-06-10 23:07:14.655
2020-06-05 09:59:47.000,2020-06-05 10:23:49.117
2020-06-26 04:12:32.000,2020-06-26 04:24:17.728
2020-06-25 10:10:16.000,2020-06-25 10:23:05.664
2020-06-23 21:54:29.000,2020-06-23 22:30:38.911
2020-06-02 12:40:04.000,2020-06-02 12:46:10.969
2020-06-30 00:29:47.000,2020-06-30 00:37:46.451
2020-06-19 20:24:59.000,2020-06-19 20:32:31.154
2020-06-30 01:55:25.000,2020-06-30 02:13:33.914
2020-06-25 21:05:33.000,2020-06-25 21:19:56.909
2020-06-30 15:30:12.000,2020-06-30 15:41:46.017
2020-06-19 14:00:43.000,2020-06-19 14:19:15.315
2020-06-23 12:25:06.000,2020-06-23 12:37:01.341
2020-06-30 04:20:56.000,2020-06-30 04:48:19.329
2020-06-26 13:29:34.000,2020-06-26 13:39:29.240
2020-06-04 08:02:49.000,2020-06-04 08:38:00.532
2020-06-05 15:27:56.000,2020-06-05 15:31:50.671
2020-06-23 09:43:28.000,2020-06-23 09:46:56.792
2020-06-22 23:40:25.000,2020-06-22 23:58:24.621
2020-06-11 14:58:50.000,2020-06-11 15:08:14.432
2020-06-15 20:57:31.000,2020-06-15 21:08:38.452
2020-06-19 11:59:15.000,2020-06-19 12:19:06.710
2020-06-04 04:17:37.000,2020-06-04 04:23:14.336
2020-06-02 17:05:02.000,2020-06-02 17:07:42.429
2020-06-15 04:05:43.000,2020-06-15 04:16:23.053
2020-06-15 00:03:39.000,2020-06-15 00:39:25.064
2020-06-26 19:34:34.000,2020-06-26 19:45:33.261
2020-06-01 15:37:43.000,2020-06-01 15:52:26.693
2020-06-25 07:17:13.000,2020-06-25 07:22:43.292
2020-06-26 05:41:13.000,2020-06-26 05:52:34.383
2020-06-10 13:26:01.000,2020-06-10 13:37:50.667
2020-06-04 14:24:05.000,2020-06-04 14:30:06.257
2020-06-20 16:52:07.000,2020-06-20 16:56:47.995
2020-06-05 02:41:14.000,2020-06-05 02:49:42.061
2020-06-18 12:02:27.000,2020-06-18 12:05:02.676
2020-06-27 14:49:04.000,2020-06-27 14:53:47.857
2020-06-06 21:26:29.000,2020-06-06 21:48:11.922
2020-06-08 15:28:07.000,2020-06-08 15:45:49.615
2020-06-14 08:24:29.000,2020-06-14 08:32:06.591
2020-06-10 19:31:25.000,2020-06-10 19:45:25.983
2020-06-04 17:02:13.000,2020-06-04 17:30:44.510
2020-06-17 19:58:24.000,2020-06-17 20:27:48.525
2020-06-10 20:09:14.000,2020-06-10 20:27:10.165
2020-06-11 15:59:01.000,2020-06-11 16:03:00.205
2020-06-20 19:13:10.000,2020-06-20 19:17:50.030
2020-06-24 17:47:29.000,2020-06-24 17:54:39.364
2020-06-03 14:26:51.000,2020-06-03 14:45:30.747
2020-06-12 22:00:58.000,2020-06-12 22:07:26.570
2020-06-21 18:28:04.000,2020-06-21 18:39:25.985
2020-06-21 17:30:26.000,2020-06-21 17:58:37.379
2020-06-19 12:42:34.000,2020-06-19 13:17:55.178
2020-06-06 06:51:35.000,2020-06-06 07:20:56.177
2020-06-16 16:45:56.000,2020-06-16 16:49:47.415
2020-06-06 00:01:22.000,2020-06-06 00:39:36.723
2020-06-17 07:22:48.000,2020-06-17 07:42:05.206
2020-06-11 07:49:44.000,2020-06-11 08:06:11.956
2020-06-03 17:43:07.000,2020-06-03 17:49:22.972
2020-06-24 09:06:54.000,2020-06-24 09:48:24.833
2020-06-26 02:54:46.000,2020-06-26 02:57:01.762
2020-06-05 07:38:20.000,2020-06-05 07:41:37.184
2020-06-01 14:45:11.000,2020-06-01 14:49:41.166
2020-06-01 20:23:26.000,2020-06-01 20:43:12.178
2020-06-03 04:06:25.000,2020-06-03 04:23:02.618
2020-06-23 03:43:46.000,2020-06-23 04:29:11.122
2020-06-09 02:34:53.000,2020-06-09 02:43:19.295
2020-06-03 08:56:28.000,2020-06-03 09:04:52.410
2020-06-04 20:36:46.000,2020-06-04 20:55:22.526
2020-06-26 09:34:16.000,2020-06-26 09:39:08.215
2020-06-24 19:03:02.000,2020-06-24 19:14:23.330
2020-06-20 16:32:45.000,2020-06-20 16:34:58.998
2020-06-25 17:50:07.000,2020-06-25 18:05:33.926
2020-06-18 18:37:14.000,2020-06-18 19:02:13.189
2020-06-29 18:22:21.000,2020-06-29 18:27:46.062
2020-06-02 00:53:58.000,2020-06-02 01:01:28.274
2020-06-19 22:38:07.000,2020-06-19 22:42:14.240
2020-06-29 14:58:43.000,2020-06-29 15:15:03.638
2020-06-15 12:24:38.000,2020-06-15 12:39:05.144
2020-06-17 09:45:56.000,2020-06-17 10:14:11.881
2020-06-16 10:30:14.000,2020-06-16 11:25:00.272
2020-06-02 11:51:35.000,2020-06-02 12:55:16.821
2020-06-06 01:59:29.000,2020-06-06 02:03:11.020
2020-06-21 15:44:05.000,2020-06-21 15:58:09.951
2020-06-05 22:30:27.000,2020-06-05 22:55:50.104
2020-06-02 07:51:48.000,2020-06-02 08:09:56.240
2020-06-10 05:34:56.000,2020-06-10 06:11:01.607
2020-06-26 23:22:35.000,2020-06-26 23:33:19.603
2020-06-07 13:19:07.000,2020-06-07 13:29:28.335
2020-06-25 07:16:42.000,2020-06-25 07:19:05.813
2020-06-06 08:23:41.000,2020-06-06 08:25:55.196
2020-06-24 23:37:50.000,2020-06-24 23:57:31.779
2020-06-19 01:31:03.000,2020-06-19 01:42:36.883
2020-06-04 12:46:08.000,2020-06-04 13:04:19.539
2020-06-05 16:26:48.000,2020-06-05 16:32:52.890
2020-06-19 20:31:42.000,2020-06-19 21:03:31.603
2020-06-09 23:57:05.000,2020-06-10 00:34:03.483
2020-06-15 03:51:19.000,2020-06-15 04:09:36.028
2020-06-23 01:30:28.000,2020-06-23 01:37:20.909
2020-06-09 04:26:39.000,2020-06-09 04:32:18.190
2020-06-23 13:58:32.000,2020-06-23 14:15:15.946
2020-06-25 03:12:53.000,2020-06-25 03:57:16.815
2020-06-22 07:41:22.000,2020-06-22 07:56:18.714
2020-06-12 18:18:19.000,2020-06-12 18:47:44.421
2020-06-22 01:23:03.000,2020-06-22 01:37:33.007
2020-06-18 07:10:00.000,2020-06-18 07:28:50.433
2020-06-03 03:23:11.000,2020-06-03 03:37:45.931
2020-06-16 13:14:59.000,2020-06-16 13:29:49.870
2020-06-24 23:39:19.000,2020-06-25 00:01:28.774
2020-06-04 20:03:22.000,2020-06-04 20:12:56.127
2020-06-29 23:01:17.000,2020-06-29 23:38:26.044
2020-06-19 16:49:49.000,2020-06-19 17:21:41.240
2020-06-14 20:18:55.000,2020-06-14 20:40:17.914
2020-06-10 20:31:38.000,2020-06-10 20:54:02.305
2020-06-28 17:30:36.000,2020-06-28 17:40:35.826
2020-06-16 09:08:05.000,2020-06-16 09:36:53.237
2020-06-06 02:15:05.000,2020-06-06 02:57:32.526
2020-06-19 22:08:39.000,2020-06-19 22:34:25.923
2020-06-11 22:58:18.000,2020-06-11 23:02:26.468
2020-06-10 00:45:12.000,2020-06-10 01:10:22.220
2020-06-10 01:19:20.000,2020-06-10 01:30:42.219
2020-06-06 04:45:07.000,2020-06-06 05:01:11.451
2020-06-12 06:32:09.000,2020-06-12 07:45:04.617
2020-06-06 23:51:12.000,2020-06-06 23:59:52.751
2020-06-05 16:23:18.000,2020-06-05 16:31:43.669
2020-06-26 06:27:55.000,2020-06-26 06:34:29.813
2020-06-26 01:07:21.000,2020-06-26 01:11:23.364
2020-06-17 00:48:48.000,2020-06-17 00:53:33.718
2020-06-03 22:00:34.000,2020-06-03 22:13:23.890
2020-06-09 22:24:38.000,2020-06-09 23:02:43.151
2020-06-24 13:38:34.000,2020-06-24 14:05:28.181
2020-06-02 08:58:10.000,2020-06-02 09:03:11.345
2020-06-04 06:08:48.000,2020-06-04 06:23:10.346
2020-06-13 05:11:18.000,2020-06-13 05:41:27.142
2020-06-10 08:11:19.000,2020-06-10 08:24:56.884
2020-06-15 05:23:42.000,2020-06-15 06:02:03.587
2020-06-25 20:54:42.000,2020-06-25 21:32:28.245
2020-06-15 18:16:45.000,2020-06-15 18:25:10.276
2020-06-02 11:49:56.000,2020-06-02 12:22:59.823
2020-06-16 13:41:06.000,2020-06-16 13:56:17.780
2020-06-23 22:51:24.000,2020-06-23 23:03:12.267
2020-06-19 19:41:10.000,2020-06-19 20:05:29.555
2020-06-26 22:25:29.000,2020-06-26 22:50:51.942
2020-06-01 15:43:38.000,2020-06-01 16:02:30.707
2020-06-12 19:56:27.000,2020-06-12 20:23:25.901
2020-06-21 21:14:40.000,2020-06-21 22:02:02.161
2020-06-23 22:10:57.000,2020-06-23 22:43:54.831
2020-06-27 12:20:49.000,2020-06-27 12:23:58.439
2020-06-08 16:16:43.000,2020-06-08 16:47:10.581
2020-06-27 04:25:54.000,2020-06-27 04:50:42.986
2020-06-19 21:31:50.000,2020-06-19 22:13:02.383
2020-06-17 16:15:02.000,2020-06-17 16:37:12.875
2020-06-28 21:38:08.000,2020-06-28 22:11:40.280
2020-06-07 16:49:21.000,2020-06-07 16:51:30.244
2020-06-09 19:09:59.000,2020-06-09 20:09:06.112
2020-06-28 06:31:05.000,2020-06-28 06:36:15.656
2020-06-19 15:48:44.000,2020-06-19 16:20:41.110
2020-06-16 19:01:20.000,2020-06-16 19:43:08.341
2020-06-10 03:25:02.000,2020-06-10 03:27:04.003
2020-06-21 02:06:19.000,2020-06-21 02:45:03.704
2020-06-19 06:04:25.000,2020-06-19 06:32:55.598
2020-06-30 15:27:35.000,2020-06-30 16:07:55.715
2020-06-14 01:43:59.000,2020-06-14 01:48:54.190
2020-06-15 23:24:29.000,2020-06-15 23:49:01.306
2020-06-14 05:54:46.000,2020-06-14 06:06:47.584
2020-06-29 21:16:21.000,2020-06-29 21:22:49.188
2020-06-01 11:10:00.000,2020-06-01 11:33:10.160
2020-06-06 05:56:35.000,2020-06-06 06:08:11.931
2020-06-01 06:12:35.000,2020-06-01 06:49:06.289
2020-06-17 04:54:37.000,2020-06-17 05:15:13.359
2020-06-23 14:39:57.000,2020-06-23 14:44:11.846
2020-06-14 14:53:07.000,2020-06-14 14:59:26.830
